Date,Publisher,Identifiers,Accrual Campaign Name,Device,Concept Name,Geo,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Impressions,Clicks,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Chennai,,,,,,,8717.0,81.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Chennai,,,,,,,13320.0,139.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Coimbatore,,,,,,,7801.0,84.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Coimbatore,,,,,,,4150.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Coimbatore,,,,,,,3648.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Delhi,Delhi,India",,,,,,,12573.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,"Delhi,Delhi,India",,,,,,,1840.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Delhi,Delhi,India",,,,,,,2397.0,43.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ernamkulam,,,,,,,9906.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ernamkulam,,,,,,,12344.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ernamkulam,,,,,,,2420.0,47.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Faridabad,,,,,,,12012.0,131.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Faridabad,,,,,,,9071.0,101.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Faridabad,,,,,,,3302.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ghaziabad,,,,,,,8984.0,134.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ghaziabad,,,,,,,10021.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ghaziabad,,,,,,,2779.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Greater Noida,Uttar Pradesh,India",,,,,,,9393.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Greater Noida,Uttar Pradesh,India",,,,,,,2276.0,26.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Gurgaon,,,,,,,4334.0,79.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Gurgaon,,,,,,,2934.0,55.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Gurgaon,,,,,,,3202.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Hyderabad,,,,,,,15381.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Hyderabad,,,,,,,9438.0,70.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Hyderabad,,,,,,,3212.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Jaipur,,,,,,,11075.0,72.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Jaipur,,,,,,,11716.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Jaipur,,,,,,,5721.0,76.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Mumbai,,,,,,,5847.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Mumbai,,,,,,,4315.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Mumbai,,,,,,,7960.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,New Delhi,,,,,,,9029.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,New Delhi,,,,,,,8369.0,118.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,New Delhi,,,,,,,3798.0,74.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Noida,,,,,,,14846.0,135.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Noida,,,,,,,6563.0,49.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Noida,,,,,,,1975.0,38.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Pune,,,,,,,9891.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Pune,,,,,,,4194.0,21.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Pune,,,,,,,6172.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO AP + Tel,,,,,,,6578.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO AP + Tel,,,,,,,5536.0,81.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO AP + Tel,,,,,,,6869.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO Karnataka,,,,,,,6597.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO Karnataka,,,,,,,11131.0,138.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO Karnataka,,,,,,,3390.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO MAH,,,,,,,13693.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO MAH,,,,,,,17021.0,86.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO MAH,,,,,,,14578.0,115.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO TN,,,,,,,13695.0,71.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO TN,,,,,,,12998.0,68.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO TN,,,,,,,4279.0,23.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Thrissur,,,,,,,13615.0,131.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Thrissur,,,,,,,2468.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Thrissur,,,,,,,12791.0,175.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Tiruvanthapuram,,,,,,,11181.0,84.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Tiruvanthapuram,,,,,,,2599.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Tiruvanthapuram,,,,,,,8667.0,172.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,WB,,,,,,,14772.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,WB,,,,,,,5949.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-29,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,WB,,,,,,,5594.0,85.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ahmedbad,,,,,,,9438.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ahmedbad,,,,,,,1886.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ahmedbad,,,,,,,7253.0,133.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Bangalore,,,,,,,11933.0,79.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Bangalore,,,,,,,9635.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Bangalore,,,,,,,1592.0,121.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Chennai,,,,,,,7344.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Chennai,,,,,,,11796.0,60.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Chennai,,,,,,,6072.0,103.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Coimbatore,,,,,,,7301.0,133.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Coimbatore,,,,,,,9871.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Coimbatore,,,,,,,6855.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Delhi,Delhi,India",,,,,,,3185.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Delhi,Delhi,India",,,,,,,10031.0,124.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,"Delhi,Delhi,India",,,,,,,3599.0,52.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ernamkulam,,,,,,,12800.0,80.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ernamkulam,,,,,,,7031.0,79.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ernamkulam,,,,,,,1978.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Faridabad,,,,,,,10749.0,114.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Faridabad,,,,,,,12293.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Faridabad,,,,,,,2078.0,38.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Ghaziabad,,,,,,,10869.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Ghaziabad,,,,,,,4844.0,88.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Ghaziabad,,,,,,,3053.0,61.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,"Greater Noida,Uttar Pradesh,India",,,,,,,10189.0,68.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,"Greater Noida,Uttar Pradesh,India",,,,,,,5670.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Gurgaon,,,,,,,8087.0,57.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Gurgaon,,,,,,,6281.0,24.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Gurgaon,,,,,,,6615.0,105.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Hyderabad,,,,,,,9760.0,62.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Hyderabad,,,,,,,7054.0,73.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Hyderabad,,,,,,,8980.0,125.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Jaipur,,,,,,,8660.0,55.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Jaipur,,,,,,,5733.0,89.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Jaipur,,,,,,,4591.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Mumbai,,,,,,,12019.0,77.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Mumbai,,,,,,,8584.0,78.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Mumbai,,,,,,,2023.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,New Delhi,,,,,,,12426.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,New Delhi,,,,,,,11932.0,95.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,New Delhi,,,,,,,10812.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Noida,,,,,,,8764.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Noida,,,,,,,8559.0,53.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Noida,,,,,,,5684.0,108.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Pune,,,,,,,1987.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Pune,,,,,,,1993.0,36.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Pune,,,,,,,1679.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO AP + Tel,,,,,,,3380.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO AP + Tel,,,,,,,8593.0,102.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO AP + Tel,,,,,,,4690.0,86.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO Karnataka,,,,,,,11545.0,56.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO Karnataka,,,,,,,9234.0,77.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO Karnataka,,,,,,,1584.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO MAH,,,,,,,5511.0,49.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO MAH,,,,,,,10121.0,46.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO MAH,,,,,,,2023.0,28.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,RO TN,,,,,,,11750.0,123.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,RO TN,,,,,,,11518.0,77.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,RO TN,,,,,,,9655.0,128.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Thrissur,,,,,,,5968.0,44.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_300X250,Thrissur,,,,,,,7654.0,113.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Thrissur,,,,,,,4298.0,69.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_320X480,Tiruvanthapuram,,,,,,,9148.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan
2022-12-30,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,,Amazon_Apay_336X280,Tiruvanthapuram,,,,,,,3871.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan
