Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Chennai,10147,,68,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Chennai,10832,,68,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,Coimbatore,2089,,39,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Coimbatore,10093,,148,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Coimbatore,5842,,30,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,"Delhi,Delhi,India",8001,,124,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_300X250,"Delhi,Delhi,India",13518,,146,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,"Delhi,Delhi,India",12297,,132,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_336X280,Ernamkulam,1801,,24,,,,,,,,,,,,,,
2022-12-27,VI,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Amazon_Apay_320X480,Ernamkulam,12114,,142,,,,,,,,,,,,,,
