Date,Publisher,Campaign Name,Line Item Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O6_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,6850,,42,,6565,6403,6292,6246,2397.5,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O6_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,883,,4,,868,854,849,842,309.05,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O6_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,531,,3,,509,493,491,485,185.85,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O6_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,32638,,708,,31597,31286,31112,30999,11423.3,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACFAMENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O6_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,4309,,35,,4033,3945,3864,3697,1508.15,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O8_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,539,,5,,506,495,489,485,188.65,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O8_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,32863,,672,,31856,31543,31353,31228,11502.05,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O8_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,4332,,27,,4044,3929,3840,3684,1516.2,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O8_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,901,,5,,885,870,866,860,315.35,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Bengali/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 West Bengal T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35WBT57MNPACOFFENG_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_EN_1152O8_03192024_05312024_NA_WEST B_MLT_NA,P1 West Bengal T57 - Metros,6916,,34,,6658,6501,6419,6361,2420.6,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,10597,,330,,10273,10208,10148,10100,3708.95,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,1033,,6,,1003,989,979,973,361.55,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,2562,,14,,2354,2270,2218,2181,896.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,622,,6,,597,582,575,567,217.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M2_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,704,,10,,636,613,602,559,246.4,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,10728,,363,,10300,10244,10191,10175,3754.8,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,1017,,6,,972,953,946,939,355.95,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,2542,,15,,2366,2264,2205,2183,889.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,634,,3,,592,576,567,561,221.9,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Gujarati/Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P1 Gujarat T57 - Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35GJT57MNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152M4_03192024_05312024_NA_GUJARA_MLT_NA,P1 Gujarat T57 - Metros,669,,6,,601,586,578,546,234.15,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,5944,,26,,5653,5465,5375,5333,2080.4,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,293,,1,,285,281,278,277,102.55,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,18585,,531,,18039,17908,17793,17701,6504.75,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,1622,,12,,1488,1443,1424,1305,567.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,2621,,11,,2488,2431,2397,2374,917.35,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,597,,4,,578,571,568,563,208.95,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O1_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,42,,0,,39,37,37,36,14.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,1721,,20,,1575,1524,1482,1383,602.35,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,2,,0,,2,2,2,2,0.7,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,306,,1,,297,295,293,292,107.1,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,5859,,45,,5578,5435,5336,5280,2050.65,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA,P0 UP T57 - Non Metros,18188,,499,,17626,17513,17404,17332,6365.8,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,637,,4,,621,607,600,597,222.95,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,2598,,11,,2468,2407,2377,2359,909.3,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 UP T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UPT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:30_SKP_3_CPM_SSWT_HI_1152O2_03192024_05312024_NA_UTTAR_MLT_NA_JC,P0 UP T57 - Non Metros,31,,2,,30,29,29,27,10.85,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 Uttaranchal T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UTT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_3_CPM_SSWT_HI_1152OL_03192024_05312024_NA_MLT_MLT_NA,P0 Uttaranchal T57 - Non Metros,183,,1,,164,158,153,139,64.05,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 Uttaranchal T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UTT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_3_CPM_SSWT_HI_1152OL_03192024_05312024_NA_MLT_MLT_NA,P0 Uttaranchal T57 - Non Metros,139,,0,,135,131,129,130,48.65,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 Uttaranchal T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UTT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_3_CPM_SSWT_HI_1152OL_03192024_05312024_NA_MLT_MLT_NA,P0 Uttaranchal T57 - Non Metros,95,,0,,92,91,91,90,33.25,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 Uttaranchal T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UTT57NMNPACFAMHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_3_CPM_SSWT_HI_1152OL_03192024_05312024_NA_MLT_MLT_NA,P0 Uttaranchal T57 - Non Metros,59,,0,,54,52,52,52,20.65,,,,,,,,
2024-03-21,PMP,AMZ EA Thematic H1 24,NPAC Video PMP Desktop+Mobile Midroll (non-skip till 30 Sec) 35 Sec Hindi 25-45; Amazon App Users; Excl: Prime Video App users CPM_P0 Uttaranchal T57 - Non Metros,AMZ EA Thematic H1 24,XCIR24IN002_EDE_CONSD_APAC_MTK_POKN_A_PLC_DM_WAP_NA_DIG_VIDP_VMLT_ROS_PMPVD35UTT57NMNPACOFFHIN_REC_MLT_NA_NA_NA_NA_NA_1920X1080_:20_NSKP_3_CPM_SSWT_HI_1152OM_03192024_05312024_NA_MLT_MLT_NA,P0 Uttaranchal T57 - Non Metros,140,,1,,137,131,129,126,49.0,,,,,,,,
