Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,WM - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",6769.0,,115.0,,,,,,676.9,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Softlines - NTA,"18-45 MF, Non shoppers",716328.0,,24270.0,,,,,,71632.8,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Consumables -NTA,"18-45 MF, Non shoppers",46626.0,,764.0,,,,,,4662.6,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Consumables -NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",18524.0,,314.0,,,,,,1852.4,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,CE/PC - NTA,"18-45 MF, Non shoppers",168043.0,,7081.0,,,,,,16804.3,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Wireless - NTA,"18-45 MF, Non shoppers",68475.0,,2198.0,,,,,,6847.5,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,CE/PC - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",30912.0,,973.0,,,,,,3091.2,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Wireless - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",145829.0,,3106.0,,,,,,14582.9,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Softlines - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",536865.0,,22512.0,,,,,,53686.5,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,OHL - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",418269.0,,13150.0,,,,,,41826.9,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Wireless - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",424826.0,,13624.0,,,,,,42482.6,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,Softlines - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",44430.0,,751.0,,,,,,4443.0,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,TV - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",31723.0,,529.0,,,,,,3172.3,,,,,,,,
2023-10-28,Hipi,Wave-3,Amz Jupiter 23,CE/PC - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",159393.0,,5244.0,,,,,,15939.3,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Softlines - NTA,"18-45 MF, Non shoppers",739732.0,,29653.0,,,,,,,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Consumables -NTA,"18-45 MF, Non shoppers",42737.0,,562.0,,,,,,73973.2,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Consumables -NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",29863.0,,375.0,,,,,,4273.7,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,CE/PC - NTA,"18-45 MF, Non shoppers",149344.0,,5941.0,,,,,,2986.3,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Wireless - NTA,"18-45 MF, Non shoppers",93357.0,,2966.0,,,,,,14934.4,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,CE/PC - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",109787.0,,4327.0,,,,,,9335.7,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Wireless - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",140126.0,,2492.0,,,,,,10978.7,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Softlines - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",458612.0,,15621.0,,,,,,14012.6,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,OHL - NTA,"18-45 MF, Online shoppers Excl. Amazon App Users",420635.0,,13191.0,,,,,,45861.2,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Wireless - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",710780.0,,30163.0,,,,,,42063.5,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,Softlines - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",40429.0,,640.0,,,,,,71078.0,,,,,,,,
2023-10-29,Hipi,Wave-3,Amz Jupiter 23,TV - OPS,"18-45 MF, Online shoppers Excl. Amazon App Users",25419.0,,391.0,,,,,,4042.9,,,,,,,,
