Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Consumables,"18-45 MF, Non-shoppers,India",43037,,1636,,,,,,7362.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,OHL,"18-45 MF, Non-shoppers,India",123780,,4918,,,,,,22131.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Softline,"18-45 MF, Non-shoppers,India",246057,,9364,,,,,,42138.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Wireless,"18-45 MF, Non-shoppers,India",132874,,5200,,,,,,23400.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,CEPC,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",72463,,3259,,,,,,14665.5,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Consumables,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",21237,,911,,,,,,4099.5,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,OHL,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",65187,,2757,,,,,,12406.5,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Softline,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",125926,,4743,,,,,,21343.5,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Wireless,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",74410,,3315,,,,,,14917.5,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,CEPC,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",70363,,3208,,,,,,14436.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,LATV,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",23032,,1130,,,,,,5085.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,OHL,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",71237,,2696,,,,,,12132.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Softline,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",41905,,1864,,,,,,8388.0,,,,,,,,
2023-10-29,Mcanvas,Wave-3,Amz Jupiter 23,Wireless,"18-45 MF, Online shoppers, Excl. Amz shoppers,India",163321,,6424,,,,,,28908.0,,,,,,,,
