Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Clicks,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Engagements,Reach,Views,25% Views,50% Views,75% Views,100% Views,Spends
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Travel luaggage,Hyderabad,162806,1496,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Luxbeauty,Hyderabad,164628,1554,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Apparel,Hyderabad,162927,1509,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Hyderabad _Bag,Hyderabad,163250,1564,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai_Hand Bags,Mumbai + Thane,161232,1523,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Luxbeauty,Mumbai + Thane,163536,1516,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Watches,Mumbai + Thane,162834,1535,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Mens Apparel,Mumbai + Thane,163260,1609,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Bag,Mumbai + Thane,163326,1498,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Apparel,Mumbai + Thane,163312,1601,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Footwear,Mumbai + Thane,163192,1589,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Travel luaggage,Mumbai + Thane,162478,1618,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Jewellery,Mumbai + Thane,122107,1134,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_bag,,307144,3152,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Footwear,,237774,2352,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Mans Apparel,,236193,2307,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Handbags,,232910,2168,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Luxury and Beauty,,236456,2279,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Watches,,235531,2294,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Apparel,,235979,2342,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Jewellery,,235346,2301,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_travel luggage,,234415,2332,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Travel luaggage,Kolkata + Howrah,180929,1466,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Man Apparel,Kolkata + Howrah,182278,1508,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Jewellary,Kolkata + Howrah,180994,1550,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Bag,Kolkata + Howrah,180505,1553,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Luxury Beauty,Kolkata + Howrah,181085,1516,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Apparel,Kolkata + Howrah,181194,1516,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Handbags,Kolkata + Howrah,179461,1521,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Footwear,Kolkata + Howrah,181623,1573,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Watches,Kolkata + Howrah,180597,1471,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Jewellery,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",338335,3374,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Man Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",338779,3321,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Travel Luggage,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",335575,3411,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO1_Hand Bags,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",332292,3334,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Watches,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",337066,3287,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Footwear,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",175342,1825,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Luxury and Beauty,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",339216,3416,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",338214,3428,,,,,,,,,,,,,,,
2023-12-10,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Bag,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",337509,3392,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Footwear,Delhi NCR,199226,1812,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Bags,Delhi NCR,197885,1806,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Luxbeauty,Delhi NCR,198760,1859,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Watches,Delhi NCR,198053,1876,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Apparel,Delhi NCR,198932,1874,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Jewellery,Delhi NCR,198486,1904,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Hand Bags,Delhi NCR,196481,1875,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Mens Apparel,Delhi NCR,198489,1985,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Travel luaggage,Delhi NCR,197761,1902,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hydrabad_Footwear,Hyderabad,166102,1571,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Watches,Hyderabad,164692,1483,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Jewellery,Hyderabad,165281,1479,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Mens Apparel,Hyderabad,165427,1569,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Hand Bags,Hyderabad,163805,1493,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Travel luaggage,Hyderabad,164166,1456,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Luxbeauty,Hyderabad,165099,1521,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Apparel,Hyderabad,165315,1545,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Hyderabad _Bag,Hyderabad,165617,1528,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai_Hand Bags,Mumbai + Thane,144975,1427,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Luxbeauty,Mumbai + Thane,146592,1347,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Watches,Mumbai + Thane,146733,1544,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Mens Apparel,Mumbai + Thane,147045,1469,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Bag,Mumbai + Thane,146126,1453,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Apparel,Mumbai + Thane,146531,1354,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Footwear,Mumbai + Thane,146495,1418,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Travel luaggage,Mumbai + Thane,146224,1407,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Jewellery,Mumbai + Thane,145730,1353,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_bag,,210649,2256,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Footwear,,207112,2108,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Mans Apparel,,205850,2143,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Handbags,,204873,2053,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Luxury and Beauty,,207587,2138,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Watches,,205117,1971,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Apparel,,205885,2102,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Jewellery,,206131,2125,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_travel luggage,,205828,2053,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Travel luaggage,Kolkata + Howrah,165956,1411,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Man Apparel,Kolkata + Howrah,167231,1454,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Jewellary,Kolkata + Howrah,166229,1428,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Bag,Kolkata + Howrah,165777,1379,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Luxury Beauty,Kolkata + Howrah,166740,1402,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Apparel,Kolkata + Howrah,166786,1442,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Handbags,Kolkata + Howrah,164214,1399,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Footwear,Kolkata + Howrah,167319,1493,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Kolkata_Watches,Kolkata + Howrah,166708,1433,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Jewellery,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",300064,3001,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Man Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",301152,2996,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Travel Luggage,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",297579,2871,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO1_Hand Bags,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",295777,3014,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Watches,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",298392,3058,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Footwear,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",303652,3042,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Luxury and Beauty,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",301360,3009,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Apparel,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",299163,3060,,,,,,,,,,,,,,,
2023-12-11,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_RO17_Bag,"RO T17 (Pune, Jaipur, Ahmedabad, Lucknow, Patna, Coimbatore, Kochi, Surat, Krishna, Vizag, Guntur)",299238,2971,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Footwear,Delhi NCR,175208,1781,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Bags,Delhi NCR,174262,1705,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Luxbeauty,Delhi NCR,174634,1666,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Watches,Delhi NCR,175440,1739,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Apparel,Delhi NCR,174614,1763,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Jewellery,Delhi NCR,174354,1789,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Hand Bags,Delhi NCR,173333,1736,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Mens Apparel,Delhi NCR,174878,1701,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Delhi NCR_Travel luaggage,Delhi NCR,174244,1691,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hydrabad_Footwear,Hyderabad,146039,1420,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Watches,Hyderabad,145420,1441,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Jewellery,Hyderabad,145222,1437,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Mens Apparel,Hyderabad,145614,1366,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Hand Bags,Hyderabad,143078,1345,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderabad_Travel luaggage,Hyderabad,145048,1438,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Luxbeauty,Hyderabad,145444,1397,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Hyderbad_Apparel,Hyderabad,146075,1439,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Hyderabad _Bag,Hyderabad,144995,1387,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai_Hand Bags,Mumbai + Thane,130512,1335,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Luxbeauty,Mumbai + Thane,131680,1292,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Watches,Mumbai + Thane,131273,1297,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Mens Apparel,Mumbai + Thane,131253,1308,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Bag,Mumbai + Thane,131206,1283,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Mumbai _Apparel,Mumbai + Thane,131452,1384,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Footwear,Mumbai + Thane,132612,1294,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Travel luaggage,Mumbai + Thane,131215,1286,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_Mumbai_Jewellery,Mumbai + Thane,131711,1280,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_bag,,690997,7850,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Footwear,,677705,7206,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Mans Apparel,,674689,7109,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Handbags,,668403,7212,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Luxury and Beauty,,676209,7264,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Watches,,674313,7386,,,,,,,,,,,,,,,
2023-12-12,Truecaller,Sale,Amazon WRS Campaign (Nov-Dec 2023),Amazon WRS Sustenance CPC_IN_ Banglore_Apparel,,676628,7287,,,,,,,,,,,,,,,
