Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-12-26,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,1435152,,9318,,,,,,125000.0,,,,,,,,
2023-12-27,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,1271267,,7965,,,,,,110000.0,,,,,,,,
2023-12-28,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,1303312,,8030,,,,,,115000.0,,,,,,,,
2023-12-29,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,1302045,,8184,,,,,,115000.0,,,,,,,,
2023-12-30,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,1394941,,9236,,,,,,115000.0,,,,,,,,
2023-12-31,Quora,Amz Pay Mobile Recharge Q4 23,Amz Pay Mobile Recharge Q4 23,Mobile recharge,All geos,401170,,2639,,,,,,38936.52,,,,,,,,
