Date,Publisher,Campaign Name,Accrual Campaign Name,Concept Name,Geo,Impressions,Engagements,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends,Device,Metro/Non Metro,Platform,Section,Ad Unit,Targeting,Deal Type,Reach
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cons_300x250,Pan India,5540,,56,,,,,,581.7,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_300x250,Pan India,5421,,49,,,,,,569.205,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_wl_300x250,Pan India,5366,,47,,,,,,563.43,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_300x600,Pan India,5289,,255,,,,,,555.345,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_320x480,Pan India,5114,,84,,,,,,536.97,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_cepc_480320,Pan India,4701,,27,,,,,,493.605,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_300x600,Pan India,4474,,158,,,,,,469.77,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_480x320,Pan India,4388,,49,,,,,,460.74,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_wl_300x250,Pan India,4171,,36,,,,,,437.955,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_300x600,Pan India,3882,,172,,,,,,407.61,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_ohl_320x480,Pan India,3771,,67,,,,,,395.955,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_320x480,Pan India,3765,,65,,,,,,395.325,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_opsonlineshoppers_tv_300x600,Pan India,3745,,156,,,,,,393.225,,,,,,,,
2023-10-31,Mediasmart,Wave-3,Jupiter 23,amazon_ntaonlineshoppers_cepc_480x320,Pan India,3689,,36,,,,,,387.345,,,,,,,,
